price,crime,nox,rooms,dist,radial,proptax,stratio,lowstat,lprice,lnox,lproptax
12800,9.390999794,7.400000095,5.630000114,1.820000052,24,66.59999847,20.20000076,22.87999916,9.45720005,2.001480103,6.501289845
10500,22.0510006,7.400000095,5.820000172,1.870000005,24,66.59999847,20.20000076,22.11000061,9.259130478,2.001480103,6.501289845
17100,9.723999977,7.400000095,6.409999847,2.069999933,24,66.59999847,20.20000076,19.52000046,9.746833801,2.001480103,6.501289845
18400,5.665999889,7.400000095,6.21999979,2,24,66.59999847,20.20000076,16.59000015,9.820105553,2.001480103,6.501289845
15400,9.967000008,7.400000095,6.480000019,1.980000019,24,66.59999847,20.20000076,18.85000038,9.642123222,2.001480103,6.501289845
10800,12.80200005,7.400000095,5.849999905,1.899999976,24,66.59999847,20.20000076,23.79000092,9.287301064,2.001480103,6.501289845
11800,10.67199993,7.400000095,6.460000038,1.99000001,24,66.59999847,20.20000076,23.97999954,9.375854492,2.001480103,6.501289845
14900,6.288000107,7.400000095,6.340000153,2.069999933,24,66.59999847,20.20000076,17.79000092,9.609116554,2.001480103,6.501289845
12600,9.925000191,7.400000095,6.25,2.200000048,24,66.59999847,20.20000076,16.44000053,9.441452026,2.001480103,6.501289845
14100,9.329000473,7.130000114,6.179999828,2.25999999,24,66.59999847,20.20000076,18.12999916,9.553930283,1.964311242,6.501289845
13000,7.526000023,7.130000114,6.420000076,2.190000057,24,66.59999847,20.20000076,19.30999947,9.472704887,1.964311242,6.501289845
13400,6.717999935,7.130000114,6.75,2.319999933,24,66.59999847,20.20000076,17.44000053,9.503009796,1.964311242,6.501289845
15200,5.440999985,7.130000114,6.650000095,2.359999895,24,66.59999847,20.20000076,17.72999954,9.629050255,1.964311242,6.501289845
16100,5.090000153,7.130000114,6.300000191,2.369999886,24,66.59999847,20.20000076,17.27000046,9.686574936,1.964311242,6.501289845
17794,8.248000145,7.130000114,7.389999866,2.450000048,24,66.59999847,20.20000076,16.73999977,9.786616325,1.964311242,6.501289845
14900,9.513999939,7.130000114,6.730000019,2.5,24,66.59999847,20.20000076,18.70999908,9.609116554,1.964311242,6.501289845
14100,4.751999855,7.130000114,6.519999981,2.440000057,24,66.59999847,20.20000076,18.12999916,9.553930283,1.964311242,6.501289845
12700,4.669000149,7.130000114,5.980000019,2.579999924,24,66.59999847,20.20000076,19.01000023,9.449357033,1.964311242,6.501289845
13500,8.201000214,7.130000114,5.940000057,2.779999971,24,66.59999847,20.20000076,16.94000053,9.510444641,1.964311242,6.501289845
14900,7.751999855,7.130000114,6.300000191,2.779999971,24,66.59999847,20.20000076,16.22999954,9.609116554,1.964311242,6.501289845
20000,6.801000118,7.130000114,6.079999924,2.720000029,24,66.59999847,20.20000076,14.69999981,9.903487206,1.964311242,6.501289845
16400,4.811999798,7.130000114,6.699999809,2.599999905,24,66.59999847,20.20000076,16.42000008,9.705036163,1.964311242,6.501289845
17700,3.693000078,7.130000114,6.369999886,2.569999933,24,66.59999847,20.20000076,14.64999962,9.781319618,1.964311242,6.501289845
19500,6.65500021,7.130000114,6.320000172,2.730000019,24,66.59999847,20.20000076,13.98999977,9.878170013,1.964311242,6.501289845
20200,5.821000099,7.130000114,6.510000229,2.799999952,24,66.59999847,20.20000076,10.28999996,9.913437843,1.964311242,6.501289845
21400,7.839000225,6.550000191,6.210000038,2.960000038,24,66.59999847,20.20000076,13.22000027,9.971146584,1.879465103,6.501289845
19900,3.165999889,6.550000191,5.760000229,3.069999933,24,66.59999847,20.20000076,14.13000011,9.898474693,1.879465103,6.501289845
19000,3.775000095,6.550000191,5.949999809,2.869999886,24,66.59999847,20.20000076,17.14999962,9.852193832,1.879465103,6.501289845
19100,4.421999931,5.840000153,6,2.539999962,24,66.59999847,20.20000076,21.31999969,9.85744381,1.764730811,6.501289845
17052,15.57600021,5.800000191,5.929999828,2.910000086,24,66.59999847,20.20000076,18.12999916,9.744022369,1.757857919,6.501289845
20100,13.07499981,5.800000191,5.710000038,2.819999933,24,66.59999847,20.20000076,14.67000008,9.908474922,1.757857919,6.501289845
19900,4.348999977,5.800000191,6.170000076,3.029999971,24,66.59999847,20.20000076,16.29000092,9.898474693,1.757857919,6.501289845
19600,4.038000107,5.320000172,6.230000019,3.099999905,24,66.59999847,20.20000076,12.86999989,9.883284569,1.671473384,6.501289845
23200,3.569000006,5.800000191,6.440000057,2.900000095,24,66.59999847,20.20000076,14.35999966,10.05190754,1.757857919,6.501289845
29801,4.646999836,6.139999866,6.980000019,2.529999971,24,66.59999847,20.20000076,11.65999985,10.30229759,1.8148247,6.501289845
13800,8.055999756,5.840000153,5.429999828,2.430000067,24,66.59999847,20.20000076,18.13999939,9.532423973,1.764730811,6.501289845
13300,6.393000126,5.840000153,6.159999847,2.210000038,24,66.59999847,20.20000076,24.10000038,9.495519638,1.764730811,6.501289845
16700,4.870999813,6.139999866,6.480000019,2.309999943,24,66.59999847,20.20000076,18.68000031,9.723163605,1.8148247,6.501289845
12000,15.02299976,6.139999866,5.300000191,2.099999905,24,66.59999847,20.20000076,24.90999985,9.392662048,1.8148247,6.501289845
14600,10.2329998,6.139999866,6.179999828,2.170000076,24,66.59999847,20.20000076,18.03000069,9.588776588,1.8148247,6.501289845
21400,14.33399963,6.139999866,6.230000019,1.950000048,24,66.59999847,20.20000076,13.10999966,9.971146584,1.8148247,6.501289845
23001,5.823999882,5.320000172,6.239999771,3.420000076,24,66.59999847,20.20000076,10.73999977,10.043293,1.671473384,6.501289845
23699,5.708000183,5.320000172,6.75,3.329999924,24,66.59999847,20.20000076,7.739999771,10.07318783,1.671473384,6.501289845
24999,5.730999947,5.320000172,7.059999943,3.410000086,24,66.59999847,20.20000076,6.349999905,10.12659073,1.671473384,6.501289845
21800,2.818000078,5.320000172,5.760000229,4.099999905,24,66.59999847,20.20000076,10.42000008,9.989665031,1.671473384,6.501289845
20600,2.378999949,5.829999924,5.869999886,3.720000029,24,66.59999847,20.20000076,13.34000015,9.933046341,1.763016939,6.501289845
21200,3.674000025,5.829999924,6.309999943,3.99000001,24,66.59999847,20.20000076,10.57999992,9.961756706,1.763016939,6.501289845
19100,5.691999912,5.829999924,6.110000134,3.549999952,24,66.59999847,20.20000076,14.97999954,9.85744381,1.763016939,6.501289845
20600,4.835999966,5.829999924,5.900000095,3.150000095,24,66.59999847,20.20000076,11.44999981,9.933046341,1.763016939,6.501289845
15200,0.150999993,6.090000153,5.449999809,1.820000052,4,71.09999847,20.10000038,18.05999947,9.629050255,1.806648135,6.566672325
7000,0.182999998,6.090000153,5.409999847,1.75999999,4,71.09999847,20.10000038,23.96999931,8.853665352,1.806648135,6.566672325
8100,0.207000002,6.090000153,5.090000153,1.820000052,4,71.09999847,20.10000038,29.68000031,8.999619484,1.806648135,6.566672325
13600,0.105999999,6.090000153,5.980000019,1.870000005,4,71.09999847,20.10000038,18.06999969,9.517825127,1.806648135,6.566672325
20100,0.111000001,6.090000153,5.980000019,2.109999895,4,71.09999847,20.10000038,13.35000038,9.908474922,1.806648135,6.566672325
21800,0.172999993,5.849999905,5.710000038,2.380000114,6,39.09999847,19.20000076,12.01000023,9.989665031,1.766441703,5.968707561
24499,0.280000001,5.849999905,5.929999828,2.380000114,6,39.09999847,19.20000076,13.59000015,10.10638714,1.766441703,5.968707561
23100,0.179000005,5.849999905,5.670000076,2.799999952,6,39.09999847,19.20000076,17.60000038,10.04758835,1.766441703,5.968707561
19700,0.289999992,5.849999905,5.389999866,2.799999952,6,39.09999847,19.20000076,21.13999939,9.888374329,1.766441703,5.968707561
18300,0.268000007,5.849999905,5.789999962,2.890000105,6,39.09999847,19.20000076,14.10000038,9.814656258,1.766441703,5.968707561
21200,0.238999993,5.849999905,6.019999981,2.410000086,6,39.09999847,19.20000076,12.92000008,9.961756706,1.766441703,5.968707561
17500,0.178000003,5.849999905,5.570000172,2.400000095,6,39.09999847,19.20000076,15.10000038,9.769956589,1.766441703,5.968707561
16800,0.224000007,5.849999905,6.03000021,2.5,6,39.09999847,19.20000076,14.32999992,9.72913456,1.766441703,5.968707561
22400,0.063000001,5.730000019,6.590000153,2.480000019,1,27.29999924,21,9.670000076,10.01681614,1.745715499,5.609471798
20600,0.045000002,5.730000019,6.119999886,2.289999962,1,27.29999924,21,9.079999924,9.933046341,1.745715499,5.609471798
23899,0.061000001,5.730000019,6.980000019,2.170000076,1,27.29999924,21,5.639999866,10.08159161,1.745715499,5.609471798
22000,0.109999999,5.730000019,6.789999962,2.390000105,1,27.29999924,21,6.480000019,9.998797417,1.745715499,5.609471798
11900,0.046999998,5.730000019,6.03000021,2.50999999,1,27.29999924,21,7.880000114,9.384293556,1.745715499,5.609471798
